Unnamed: 0,title,release_year,locations,director,writer,imdb_rating,genres,type,release_decade,longitude,latitude,min_distance_to_tourist_spot,is_tourist_spot,location_cluster,search_key
1986.0,Etruscan Smile,2017.0,"Mudpie, 2185 Fillmore Street",Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",6.9,Comedy  Drama,movie,2010.0,-122.434242,37.789557,518.3207659176,1,54.0,"etruscan smile 2017.0 mudpie, 2185 fillmore street oded binnun/ michel brezis sarah bellwood, michal lali kagan, michael mcgowan amital stern, jose luis sampedro comedy  drama 2010.0"
992.0,Etruscan Smile,2017.0,"Marriott Marquis, 780 Mission Street",Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",6.9,Comedy  Drama,movie,2010.0,-122.404435036,37.785325017,371.0947578052199,1,70.0,"etruscan smile 2017.0 marriott marquis, 780 mission street oded binnun/ michel brezis sarah bellwood, michal lali kagan, michael mcgowan amital stern, jose luis sampedro comedy  drama 2010.0"
2029.0,Etruscan Smile,2017.0,"St Regis Hotel, 125 3rd Street",Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",6.9,Comedy  Drama,movie,2010.0,-122.40138,37.78631,563.1471090967713,1,70.0,"etruscan smile 2017.0 st regis hotel, 125 3rd street oded binnun/ michel brezis sarah bellwood, michal lali kagan, michael mcgowan amital stern, jose luis sampedro comedy  drama 2010.0"
1925.0,Etruscan Smile,2017.0,California Street between Front and Davis,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",6.9,Comedy  Drama,movie,2010.0,-122.39763002,37.793500013,406.4595751619934,1,101.0,"etruscan smile 2017.0 california street between front and davis oded binnun/ michel brezis sarah bellwood, michal lali kagan, michael mcgowan amital stern, jose luis sampedro comedy  drama 2010.0"
1359.0,Etruscan Smile,2017.0,"Legion of Honor, 100 34th Ave",Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",6.9,Comedy  Drama,movie,2010.0,-122.50076,37.78452,1098.3815585342993,0,34.0,"etruscan smile 2017.0 legion of honor, 100 34th ave oded binnun/ michel brezis sarah bellwood, michal lali kagan, michael mcgowan amital stern, jose luis sampedro comedy  drama 2010.0"
1837.0,Etruscan Smile,2017.0,Chaya / Perry's 132 Embarcadero,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",6.9,Comedy  Drama,movie,2010.0,-122.394190789,37.795697912,119.12676598439575,1,101.0,"etruscan smile 2017.0 chaya / perry's 132 embarcadero oded binnun/ michel brezis sarah bellwood, michal lali kagan, michael mcgowan amital stern, jose luis sampedro comedy  drama 2010.0"
1035.0,Etruscan Smile,2017.0,Jones @ Broadway,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",6.9,Comedy  Drama,movie,2010.0,-122.415169991,37.796820001,599.5942704744967,1,50.0,"etruscan smile 2017.0 jones @ broadway oded binnun/ michel brezis sarah bellwood, michal lali kagan, michael mcgowan amital stern, jose luis sampedro comedy  drama 2010.0"
762.0,Etruscan Smile,2017.0,Pier 14 San Francisco,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",6.9,Comedy  Drama,movie,2010.0,-122.390885662,37.79381381,242.52903924288208,1,91.0,"etruscan smile 2017.0 pier 14 san francisco oded binnun/ michel brezis sarah bellwood, michal lali kagan, michael mcgowan amital stern, jose luis sampedro comedy  drama 2010.0"
1393.0,Etruscan Smile,2017.0,"Andronico's, 1200 Irving Street",Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",6.9,Comedy  Drama,movie,2010.0,-122.471155991,37.764142983,899.1123265684515,1,10.0,"etruscan smile 2017.0 andronico's, 1200 irving street oded binnun/ michel brezis sarah bellwood, michal lali kagan, michael mcgowan amital stern, jose luis sampedro comedy  drama 2010.0"
398.0,Etruscan Smile,2017.0,343 Union Street,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",6.9,Comedy  Drama,movie,2010.0,-122.405103996,37.800778983,179.08837924554217,1,48.0,"etruscan smile 2017.0 343 union street oded binnun/ michel brezis sarah bellwood, michal lali kagan, michael mcgowan amital stern, jose luis sampedro comedy  drama 2010.0"
537.0,Etruscan Smile,2017.0,Castle Street @ Green Street,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",6.9,Comedy  Drama,movie,2010.0,-122.405050016,37.800009985,261.62021531129864,1,48.0,"etruscan smile 2017.0 castle street @ green street oded binnun/ michel brezis sarah bellwood, michal lali kagan, michael mcgowan amital stern, jose luis sampedro comedy  drama 2010.0"
175.0,Etruscan Smile,2017.0,"Laguna Honda Hospital, 375 Laguna Honda Blvd.",Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",6.9,Comedy  Drama,movie,2010.0,-122.45672797,37.74778901,938.2035406819451,1,5.0,"etruscan smile 2017.0 laguna honda hospital, 375 laguna honda blvd. oded binnun/ michel brezis sarah bellwood, michal lali kagan, michael mcgowan amital stern, jose luis sampedro comedy  drama 2010.0"
44.0,Etruscan Smile,2017.0,3rd Street between Market & Harrison,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",6.9,Comedy  Drama,movie,2010.0,-122.397389963,37.78255002,758.9808980961602,1,70.0,"etruscan smile 2017.0 3rd street between market & harrison oded binnun/ michel brezis sarah bellwood, michal lali kagan, michael mcgowan amital stern, jose luis sampedro comedy  drama 2010.0"
242.0,Etruscan Smile,2017.0,"Outpost Studios, 69 Green Street",Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",6.9,Comedy  Drama,movie,2010.0,-122.400730989,37.800329001,284.5782502493567,1,47.0,"etruscan smile 2017.0 outpost studios, 69 green street oded binnun/ michel brezis sarah bellwood, michal lali kagan, michael mcgowan amital stern, jose luis sampedro comedy  drama 2010.0"
142.0,Etruscan Smile,2017.0,Treasure Island,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",6.9,Comedy  Drama,movie,2010.0,-122.37087,37.82489,600.0684478973598,1,21.0,"etruscan smile 2017.0 treasure island oded binnun/ michel brezis sarah bellwood, michal lali kagan, michael mcgowan amital stern, jose luis sampedro comedy  drama 2010.0"
319.0,Etruscan Smile,2017.0,California Street between Sansome & Davis,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",6.9,Comedy  Drama,movie,2010.0,-122.463695489,37.785102054,1585.5753965278448,0,4.0,"etruscan smile 2017.0 california street between sansome & davis oded binnun/ michel brezis sarah bellwood, michal lali kagan, michael mcgowan amital stern, jose luis sampedro comedy  drama 2010.0"
2046.0,Chance (Season 2),2017.0,Embarcadero between Bay and Chestnut St,Rozann Dawson,Alexandra Cunningham,8.6,Drama  Mystery  Thriller,episode,2010.0,-122.403419987,37.805040007,320.8979796152644,1,47.0,chance (season 2) 2017.0 embarcadero between bay and chestnut st rozann dawson alexandra cunningham drama  mystery  thriller 2010.0
695.0,Chance (Season 2),2017.0,Presidio Heights Neighborhood,Rozann Dawson,Alexandra Cunningham,8.6,Drama  Mystery  Thriller,episode,2010.0,-122.45166,37.79028,980.7009278535917,1,45.0,chance (season 2) 2017.0 presidio heights neighborhood rozann dawson alexandra cunningham drama  mystery  thriller 2010.0
685.0,Chance (Season 2),2017.0,Columbus between Filbert and Lombard St,Rozann Dawson,Alexandra Cunningham,8.6,Drama  Mystery  Thriller,episode,2010.0,-122.413669965,37.802740013,319.4334098557346,1,49.0,chance (season 2) 2017.0 columbus between filbert and lombard st rozann dawson alexandra cunningham drama  mystery  thriller 2010.0
684.0,Chance (Season 2),2017.0,Embarcadero between Harrison and Folsom St,Rozann Dawson,Alexandra Cunningham,8.6,Drama  Mystery  Thriller,episode,2010.0,-122.390159984,37.79076001,120.58666819186881,1,91.0,chance (season 2) 2017.0 embarcadero between harrison and folsom st rozann dawson alexandra cunningham drama  mystery  thriller 2010.0
1641.0,Chance (Season 2),2017.0,Mason between Sacramento and California St,Rozann Dawson,Alexandra Cunningham,8.6,Drama  Mystery  Thriller,episode,2010.0,-122.463695489,37.785102054,1585.5753965278448,0,4.0,chance (season 2) 2017.0 mason between sacramento and california st rozann dawson alexandra cunningham drama  mystery  thriller 2010.0
